,Text
2946,   김민아 경향신문 논설위원 ‘수사권·기소권이 보장된 세월호 특별법은 자력금지 위반’이라는 새누리당을 향해 “법률 용어 갖고 장난치지 말라”며 매섭게 비판 m.mediatoday.co.kr/articleView.ht… pic.twitter.com/HwBnGDf1qM  
2947,   대학가에서도 세월호 특별법 제정을 요구하는 목소리가 높아지고 있네요. 연세대 학생 및 교수들이 거리로 쏟아졌습니다. vop.co.kr/A00000788896.h… pic.twitter.com/Qdhg1TIJiy  
2948,   자연재해인 중국 사천성 대지진은 6년이나 지났는데 아직도 추모 발길이 끊이지 않고 있다고 한다. 세월호사건은 부정하고 무능한 정권이 만든 참사이다. 그럼에도 더이상 세월호사건 이야기를 하지 말자는 사람들은 무능한 정권과 공범이자 살인자로 취급하겠다.  
2949,   ‘선장 없는 세월호.. 대통령 없는 대한민국’ is.gd/kedYcb #고발뉴스  
2950,  세월호 참사 희생자들을 인터넷 게시판에서 성적으로 모욕한 인터넷 일간베스트저장소(일베) 20대 회원이 실형(징역 1년)을 선고받았습니다. goo.gl/IUto7C pic.twitter.com/MoyGknS5wN  
2951,   김기덕 감독이 영화 <일대일>로 이탈리아 베니스를 찾았는데요 30여개 해외언론과 인터뷰하는 자리에서 세월호 참사에 관해 발언했다고 하네요.goo.gl/qOBTy5  
2952,   갤럽 여론조사에서 '유가족 뜻에 따라 세월호 특별법안을 여야가 다시 협상해야 한다’는 응답이 47%로 나왔습니다. '재협상안대로 통과시켜야 한다'는 40%였습니다. hani.co.kr/arti/politics/… pic.twitter.com/xMczsoLKpL  
2953,"   박주민 “세월호法, 김재원 180도 달라져…하루사이 강경 태도”:“시간 덜 쫓기는 상황, 유가족 분리 가능하다고 생각하는 듯” news.kukmin.tv/news/articleVi… pic.twitter.com/I0oP9ayv4K  "
2954,"  세월호 유가족. ""우리 가족들의 면담 요구를 거부하는 시간만큼 대통령이 잘못하는 시간이 늘어가는 것임을 분명히 말씀드린다. 이렇게 첩첩이 쌓여가는 대통령의 책임을 어떻게 다 감당하시려는 것인지 모르겠다.""  "
2955,"   청문회 한번 못하고 끝나는 세월호 국조. 공을 유가족에 넘겨버린 무책임한 여야. 웃기지 마라! 핵심증인 정성호, 김기춘, 유정복 이 세사람을 반드시 진상조사위가 조사할수 있도록 수사권 기소권을 부여하라!! pic.twitter.com/iAHJ92fUkK  "
2956,   오는 추석연휴 세월호가족과 함께 하는 <내 생애 최고의 공연> 포스터가 나왔습니다. RT 부탁드립니다. pic.twitter.com/hJTd5QrPgK  
2957,"   뜨끔하셨어야 하는데...공감 장애-책임 장애-윤리 장애자가 되지는 맙시다! RT @congjee: 세월호 지겹다는 분께 그랬다 ""위안부할머니 지겹다는 일본이 이제 잘 이해되시죠?""  "
2958,  세월호 참사 진상규명을 위한 국회 국종조사가 청문회도 열어보지 못한 채 30일로 활동이 끝납니다. 증인 채택을 위한 여야 협상은 '문고리 권력'에 막혀버리고 말았습니다. vop.co.kr/A00000788794.h… pic.twitter.com/t9odWxlwG6  
2959,"   관악주민 현재영 ""세월호 유족들은 보상이 아닌 진실을 원합니다""  올바른 세월호 특별법 제정을 염원하는 관악주민 신림역~서울대역 4.16km 536장 현수막 게시 시작! pic.twitter.com/l4IryLYBKq  "
2960,"   29일 15시부터 동화일보사 앞에서 야당의 세월호 특별법 불법시위에 맞서 ""김영오가 시키는 대로 하는 새민연 문 닫아라""는 플랑카드를 펼치고 집회기자회견하고 있는 300여 어버이들과 탄북동포 여러분 성호 찰칵 pic.twitter.com/PmSjxzHAM2  "
2961,   벡악관으로 세월호 특별법 제정을 위해 도움을 청하는 청원서를 이멜했습니다.대한민국 언론도 썩어서 해외동포가 국내 광고를 하려니 광고를 안내준다하고 대한민국 정부도 모른척하니 인제는 세계 곳곳의 문을 두드릴겁니다 pic.twitter.com/66DTF9QDnM  
2962,"   베니스 영화제에서 김기덕 감독이 '진실은 침몰하지 않는다'라는 세월호 스티커를 가슴에 붙이고, 해외 언론과 생방송 인터뷰를 통해 세월호 사건에 대해 알렸다. huff.to/1tRawYz pic.twitter.com/nMGbb0wsq3  "
2963,"  세월호특별법 제정과 관련해 유족들의 면담 요청를 거부하고 있는 박근혜 대통령을 풍자한 영상 ‘근해, 왕이 된 아낙’이 이틀 만에 조회수 17만회에 달하며 화제가 되고 있습니다.  goo.gl/I0B5H7  "
2964,"   베니스 간 김기덕 ""세월호 진실 밝히자"" omn.kr/a0g4 조경이 기자  "
2965,"   [""어찌 그리 잔인한가"" – 세월호 특별법 카톡 ‘루머’ 대처법 | 슬로우뉴스]  강력 추천. 루머 카톡을 받으면 슬며서 이 글 복사해서 보내시길! fb.me/6NcfVPC3o  "
2966,"   ""2300년 전 맹자의 말에서처럼 세월호 유족들은 ‘이’(利)를 따지고 있는 것이 아니라 ‘의’(義-진상 밝히는 일)를 말하고 있다."" m.hani.co.kr/arti/opinion/c… [특별기고] 세월호와 맹자 / 도정일  "
2967,   기억합시다. 2014년 4월16일을 수사합시다. 304명을 왜 구조하지 못했는지 기소합시다. 304명(실종 포함)을 죽게 만든 이들을  세월호 특별법 수사권.기소권은 헌법상 문제가 없습니다. pic.twitter.com/BZBf4HIBWh  
2968,   뉴스타파 회원 소식입니다. 강원도 양구에서 세월호 특별법을 요구하는 도보 행진을 시작했다고 합니다. 양구에서 청와대까지 행진도 계획하고 있다고 합니다. ▶관련 기사☞ goo.gl/IxtgLS pic.twitter.com/vubZFeiEes  
2969,"   정홍원 총리, 진싱규명 해낼 세월호특별법은 왜 한 마디도 하지 않나. 대통령이 약속한 것 아닌가. m.vop.co.kr/view.php?cid=7…  "
2970,   김무성 새누리당 대표가 세월호유가족을 돕는 시민들을 '배후조종세력' 이라고 망언을 했습니다.goupp.org/?s=hXSoKaex  
2971,  세월호 특별법 제정과 관련해 유가족들의 면담 요청을 거부하고 있는 박근혜 대통령을 영화 '광해' 패러디를 통해 풍자한 애니메이션 '근해'가 인기 급 상승ᆞ vop.co.kr/A00000788592.h… pic.twitter.com/3MEG6TTNh1  
2972,   정홍원 국무총리가 유민아빠의 단식중단을 '항복선언'으로 취급하고 있다. 세월호참사 책임지고 사표썼다가 유임된 국무총리가.goupp.org/?s=5lrEOYzh  
2973,  세월호 참사 진상규명을 위한 천주교 단식기도회 5일째... “평화는 정의의 연대이다” “정의 없는 국가는 도둑떼이다” 아우구스티누스. 이 세월호의 아픔을 딛고 일어서기 위해서는 진실이라는 정의가 바로 서야... pic.twitter.com/bfBWsb6jGc  
2974,"   오인용, ‘근해, 왕이 된 아낙’ 공개 “세월호 특별법은 국민 위한 법”:영화 ‘광해’ 패러디해 박근혜 대통령 풍자 news.kukmin.tv/news/articleVi… pic.twitter.com/v2V8QmbRch  "
2975,"   與 ""세월호법 여야 합의안 새로 만들 의사 없다"" ""특검추천권 양보 검토설 사실무근…유족 면담은 설득차원"" durl.me/7cyotk 잔인한 박근혜 새누리당 정권! 국민을 이기는 권력은 없다! pic.twitter.com/jacYLYcrf6  "
2976,  세월호 희생자 성적모욕 '일베' 회원 징역 1년 선고 | 미디어다음 durl.me/7cyusw사필귀정...  
2977,"   김기덕 감독. “그간 한국에서 인재로 일어난 많은 대형 사고들이 이번 세월호 진실을 밝히는 과정을 통해 구조적인 문제들을 투명하게 해결하고 더 이상 불행한 사고가 일어나지 않기를 바란다."" pic.twitter.com/G7jjk16dE3  "
2978,   조선일보가 도를 넘은 신상털기에 나섰다. 김영오 씨의 주치의인 서울동부병원 이보라 과장이 전 통합진보당 대의원이었다고 보도. 세월호와 통합진보당을 억지로 연결시키려는 모양새. 학살의 흉기는 조선일보다. bit.ly/1n0i4mW  
2979,   김기덕 감독이 해외 언론과의 인터뷰에서 세월호 참사를 알렸습니다. '진실은 침몰하지 않는다'는 티셔츠를 입고 사진도 찍었답니다. vop.co.kr/A00000788593.h… pic.twitter.com/wtMkk9Uvb3  
2980,   오인용 신작이 나왔다. 제목은 근해. 광해를 패러디한 것인데 세월호 문제를 다루고 있다. 굿. fb.me/1sgqMxCMz  
2981,  세월호 안에 설치된 64개의 cctv에 찍힌 동영상이 변협에 의해 복원되어 증거보전되어있다. 이 내용들은 검찰의 수사에 반영되어 있지않다. 못한건가 안한건가 ?  
2982,   '세월호 쌍둥이 배' 오하마나호에도 유병언 전용 선실이 있었던 것으로 확인. 선장 박모 씨는 증축 과정서 VVIP실이 만들어졌으며 정치권 인사 1명이 이용했다고 진술.  bit.ly/1rDdeDz  
2983,"   김민아 경향신문 논설위원이 수사권 기소권을 포함한 특별법을 요구하는 세월호 유가족들을 법률용어로 농락하는 새누리당에게 돌직구를 날렸습니다. <새누리, 법률 용어로 장난치지 말라 “부잣집 아들에 맞고 온... fb.me/1HtLzVMx9  "
2984,"   김기덕 감독, '세월호 티셔츠' 입고 베니스영화제 참석 viewsnnews.com/article/view.j… | 영어로 ""진실은 세월호와 함께 가라앉지 않는다""라고 적힌 티셔츠를 입고 있는 사진 AP통신 등 여러 외신 확산 pic.twitter.com/MHt143rWrp  "
2985,"   오렌지맨3과 선원2 헬기 탈출! 오렌지맨 약 1명 배로 탈출!  세월호 침몰작전 마무리를 하는 해경선: youtu.be/WboOXegG_00   오랜지맨 3명은 탈출자 명단에는  없다?수사권 기소권 필요 pic.twitter.com/XmmZsI72X7""  "
2986,   [8.30국민대회] 특별법을 제정하라! 청와대는 응답하라! - 2014년 8월 30일(토) 오후5시 광화문광장(세종대왕상 앞) #세월호 pic.twitter.com/ZkVRwywLAz  
2987,  ustream.tv/recorded/51977… 2014-08-28(목) JTBC America News sojoongtv.com #jtbc #중앙일보 #손석희 #9시뉴스 #청와대 #새누리당 #문재인 #세월호 #유병언  
2988,"   김영오와 세월호패들이 국민이 선택한 청와대 앞에서 온갖 쌍욕과 협박하는 것 보면,  국민의 기본상식도 없는 저들이  기소권과 수사권 가졌을 때, 어떤 일 벌어질지 뻔한 거죠. 무차별 탐욕의 칼 휘둘러댈 겁니다.  "
2989,"   김기덕 감독, 세월호 티셔츠 입고 베니스 영화제 참석 pic.twitter.com/ERDkyn8leg  "
2990,"   김기덕, '세월호 티셔츠' 입고 베니스영화제 참석 viewsnnews.com/article/view.j… ""진실은 가라앉지 않는다-세월"", 무언의 분노 표출 pic.twitter.com/ijdl8lckPN  "
2991,"   김기덕 감독, ""진실은 가라앉지 않는다"" 세월호 티셔츠'입고 베니스영화제 참석. bit.ly/1sLrENM 행동하는 예술인으로 멋지고 휼륭한 모습니다.  "
2992,   “김영오씨가 목숨 걸고 곡기를 끊었던 40여일보다 단식을 풀기까지 뒤척였던 어젯밤 마음이 더 복잡했을 것을 알기에 우리는 아프다”고 농성 중인 세월호 유가족들은 말했습니다. 동조 단식 행렬은 계속되고 있습니다. goo.gl/bCXPLG  
2993,   104년전 경술국치일 오늘. 청산하지 못한 친일매국 잔재들이 이 나라를 지배하고 있습니다 역사를 기억하지 못하는 민족에겐 미래가 없다는데.. 세월호참사에서 교훈을 얻지못하면 제2 제3의 참사는 계속될 수밖에 없습니다  
2994,   [뉴스K-LIVE 1인시위] “특별법 제정되는 날 아메리카노 공짜”:국민카페 on air “수사권‧기소권 있는 세월호 특별법 반드시!” news.kukmin.tv/news/articleVi… pic.twitter.com/rjud6vkar4  
2995,"   ""세월호 침몰 19분전, CCTV는 누가 왜 껐나?"" durl.me/7cxkqv  "
2996,   대통령 부총리가 민생경제법안 통과시키라 국회를 압박하더니 그사이 보이지 않던 총리도 오늘 대국민담화를 발표한답니다. 그분이 아직도 총리? 세월호법이 제1민생경제법안입니다  
2997,   대한민국의 오늘을 보여주는 이 한장의 사진. 북한 무장공비에 저항하다 숨진 이승복의 부친 이석우씨 장례식이 좌파 교육감의 방해로 시멘트바닥에 앉아 장례를 치르고 식사하는 모습. 세월호 황제유족과 대비된다. pic.twitter.com/iXR5e8v4sF  
2998,"   이런 잡놈을 위해 내 세금이 쓰이는 세월호특별법 절대반대하며, 기존에 국민성금도 일반인유가족에게만 주고 나머지는 반환시켜야~  @kyc7006: (채널 A) 김영오 심한 욕설 영상 !!! 전 국민이 다 봐야 한다ln.is/sookut.com/8Ds…  "
2999,"   만화가 오인용 '근해(광해 패러디) 2014' ""세월호 특별법은 유가족들만의 법이 아니라 국민을 위한 법입니다. 늦게 합류해서 미안합니다.""... fb.me/1hczABKWm  "
3000,"   심리학자들이 광장에 나선 건 처음이랍니다.  ""희망이 없는 것은 아니다. 특별법을 통해 명명백백 진상이 밝혀지고 재발 방지가 된다면 세월호 희생자들은 의미 없이 죽은 것이 아니라 앞으로 살아갈 사람을... fb.me/4mP2OL0wF  "
3001,"   지금 우리는 이중의 우울에 빠져 있다. 세월호 참사 자체가 첫번째 우울이라면, 그런 참사의 재발을 막고 문제를 해결해야 할 사회가 해결력의 마비를 보인다는 것은 사람들을 슬프게 하는 두번째 우울이다. hani.co.kr/arti/opinion/c…  "
3002,   맹자의 말처럼 세월호 유족들은 ‘이’(利)를 따지고 있는 것이 아니라 ‘의’(義)를 말하고 있다. 그 정의가 아니고서는 세월호 참사와 특별법 교착이라는 이중의 우울에서 우리가 벗어날 길은 없다. [도정일 교수] hani.co.kr/arti/opinion/c…  
3003,"   아무리 조작을 하고 공작을 해도 거짓의 인력으로는 진실의 중력을 이길 수 없다. 세월호 사건이 그 평범한 진리를 입증할 것이다. 침몰한 것은 세월호 뿐만이 아니다. 낡은 대한민국이 침몰했고, 부도덕한 정부가 침몰했고, 안전한 사회가 침몰했다.  "
3004,"  세월호 조사,변협 이명숙 부회장 오영중 진상조사단장 놀라운 증언 goo.gl/SSmMmE  정보기관 대한 증거보전 신청을 했으나 공개 거부 신청 증거의 제출을 강제할 수 없는 한계  제대로 된 진상규명 세월호 특별법 제정을 강조했다.  "
3005,"   영화 '왕이 된 남자(광해)'를 패러디한  에니메이션 '왕이 된 아낙(근해)'  세월호 특별법이 왜 필요 한건지, 세월호 괴담은 누가 퍼트리는지, 아주 정확하네요~ 주변에 퍼트려야 겠어요~ #바꾸세 youtu.be/leyA_HshmDI  "
3006,"   “세월호에 탔던 아이들의 휴대폰 90여개가 복구돼 현재 대한변협에 보관돼 있고, 64개의 CCTV 동영상과 업무용 노트북이 복구돼 법원에 증거보전 돼 있다” 참사원인의 진상규명에 검찰 형사재판에 반영 안돼!' cafe.daum.net/scwelfare.gove…  "
3007,"   권기자님 반가웠쎄요^^ ""@5thsage:원래도 좋아했지만 더 좋아졌어요. 얼릉 티브이에서도 뵙길~  김미화 “세월호 유가족 아픔 나누는 김장훈씨 나처럼 될까봐…”: youtu.be/t9is7bDXSWM @YouTube 님이 공유""  "
3008,"   8월 28일 뉴스K 전체 다시보기 :“박근혜표 ‘민생 법안’ 알고 보면 ‘재벌 소원수리’ 법안”/참사의 대물림…1973년 한성호, 세월호와 판박이news.kukmin.tv/news/articleVi… pic.twitter.com/MUHfoxvNBi  "
3009,"   ‘유민아빠’ 단식 중단에 자화자찬하던 새누리당, 유가족 항의에 “오해였다” 사과 vop.co.kr/A00000788406.h… 유경근 세월호대책 대변인 “분명히 한말씀 드린다. 부끄러운 줄 알라”고 비판했다. pic.twitter.com/Yc36caWQqB  "
3010,   [21:30]세월호 동조단식 5일째를 맞은 지도부와 일일 동조단식에 참여한 당원들이 오늘 광화문 광장에서의 하루를 나누고 있습니다.대표부터 지역당원까지 같은 마음으로 수사권기소권 보장된 세월호특별법을 원합니다! pic.twitter.com/9EoQZwx62B  
3011,"  #대사모임  무한공유 대한민국 바로 세우자 !!  통진당 세월호 단식 실무책임자, 국보법 위반 압수수색국가보안법상 이적표현물 제작·배포 혐의, 서울시경 보안수사대 압수수색 me2.do/FBYSYX9X  "
3012,   <일베회원 등 '유가족 모욕' 89명 수사 중> viewsnnews.com/article/view.j…  본격적인 수사가 시작됐다. 강제기부 행렬이 시작됐다. #세월호  
3013,  세월호 DVR은 8시30분59초에 꺼졌는데 DVR을 작동시키는 컴퓨터는 8시33분38초에 로그아웃됐단다. 누군가가 컴퓨터로 의도적으로 DVR을 껐다는 얘기 아닌가? 이 부분 분명히 밝혀야 한다. 어떠한 경우에도 꺼서는 안되는 DVR을 누가 껐는가!!!  
3014,   보톡스를 맞고 낮짝이 최대로 부풀어 오르는 데는 보통 3-4개월이 걸린다. 그런 고로 세월호 사건으로 전 국민이 한창 슬픔에 빠져 있던 시기인 지난 4-5월에 쳐 맞았을 것이라고 추측할 수 있재.  
3015,"   유민 아빠가 미음을 먹었습니다. 또 하나의 생명의 빛이 꺼질까 걱정이었는데 정말 기쁩니다. 문재인 의원님도 얼른 힘내시고, 유가족이 원하는 세월호특별법을 함께 만들면 좋겠습니다. pic.twitter.com/q5EgvnJ6BQ  "
3016,  #세월호 특별법 촉구 국민단식과 광화문농성은 쭉이어집니다 sewolho416.org/2323 많이 지쳐있는 가족들과 함께하기 위해 배고픔에 하루만 동참해보면 어떨까요? 세상에서 가장 배부른 하루가 될거에요 pic.twitter.com/StcX65aUgt  
3017,"   멋진 김장훈!@wjdqkrtk2: ""@seojuho: 가수 김장훈 ""단식을 끝냈지, 세월호를 끝낸 게 아니다"" ""유민아빠도 저와 비슷한 생각으로 결정했을 것"" is.gd/W72pk6 pic.twitter.com/uQPl7glbwG""  "
3018,   건대역에서 수사권 기소권 있는 세월호 특별법 제정 촉구 서명을 해준 여중들 3명이 한참동안 세월호 참사 관련 동영상을 보면서 눈물을 흘리고 있습니다. 저 학생들에게 부끄럽지 말아야 합니다! pic.twitter.com/Smd2ceB1LB  
3019,  @DanMing @AJStream This issue? -> Ferry Disaster Protestor Ends Hunger Strike on.wsj.com/YXYEJY from @WSJ / #Sewol #유민아빠 #세월호  
3020,  세월호 침몰 때 숨진 정차웅군.. 그 아버지는 국민의 혈세를 함부로 쓸 수 없다며.. 아들의 장례용품 일체를 가장 싼 것들로만 골라 썼다.. 지금의 대한민국은 김영오 같은 놈이 아니라 이런 분들이 만든 것이다. pic.twitter.com/O05V0PH4fW  
3021,  세월호 지옥도 pressian.com/news/article.h… 밝히라 진실을 기레기 들아 너희들은 알고있니? 알고있지 그렇지? 밝히라... pic.twitter.com/i1JYTFSmhV  
3022,"  세월호 유족들. ""여기 청운동 앞으로 교복 입은 학생들이 지나갈 때마다 울컥 눈물이 난다. 우리에게 지금 시간은 그렇다. 금세라도 초인종을 누를 것 같은 아이들을 잃었다. 우리는 손에 닿을 듯한 살아있던 피부와 따뜻한 체온을 빼앗겼다.""  "
3023,   사제단 “단식중단 계획없다” 정의·진보·정청래 “계속 단식” 문재인 빼고 모두 단식기도·농성 계속 유지·확대…천주교 전국확산 “세월호 변한것 아무것도 없다” #미디어오늘 조현호 기자 @mediacho fb.me/1YKRVsCTr  
3024,"   [과거와 다른 미래를 꿈꿉니다] 정부여당은 ""하던대로 하자""네요. 다음 번엔 또 무슨 00호가 침몰해야 합니까? [홍보물 다운로드] sewolho416.org/2516 #세월호 pic.twitter.com/uTDACc97Kb  "
3025,"   새누리당 이완구 “피해자가가해자를 수사·기소하는건 문명사회에서 있을 수없는일”/ 현실: 세월호가족,직접 수사·기소권을 갖겠다고 한 적 없어. 여당 검사출신 정미경의원 말대로“유족이직접수사.기소하는건아냐” [여적]goo.gl/qDaJG9  "
3026,"   언제든 오라더니, 선거 후엔 ‘문전박대’  불통의 박근혜가 돌아왔다. 한 달 넘게 단식하던 세월호 유가족은 연일 문전박대를 당했다. 세월호 유가족을 위로하던 대통령의 말은 하나같이 빈말이 되었다.... fb.me/6DbqEQIhA  "
3027,   유민아빠와 함께 23일간 단식하다가 현재 병원에서 입원 치료 중인 가수 김장훈 씨가 세월호 문제 해결을 위해 계속 노력하겠다는 의지를 밝혔습니다. vop.co.kr/A00000788390.h… pic.twitter.com/GQ9rxHrnNO  
3028,"   제가 다음댓글을 하룻동안 분석해 본결과 유민아빠,문재인,세월호 유족 비판댓글은 전부8월 중순 부터 댓글을 시작한 계정들이다. 이계정들은 거의다 8월중순 전엔 한번도 댓글단적이 없고 특히 문재인 유민아빠 비판 댓글비중이높다. 이건 알바라는 증거임.  "
3029,"   장례비 마저도 보상 받지 못한 #세월호 알바 희생자를 위해, 알바노조는 세월호 진실규명 촉구와 함께 알바노동자가 선원이라는 또 다른 진실을 촉구하는 서명운동을 벌였다. omn.kr/85xw pic.twitter.com/EjmxdmbeLs  "
3030,"  세월호 사고가 이명박 때부터 기획되어 온 것이라면, 이로써 이명박-박근혜는 서로를 배신하지 못할 또 하나의 카드를 추가한 셈이겠구나.  "
3031,"  세월호 CCTV 정전없었다! CCTV MVR(DVR) 중단 3분 후에 운영PC 원격으로 종료! ""세월호 CCTV가 증명한 '위증'... 검경 신뢰할 수 없다""-국정원 연관성과 어떤 방식으로 종료했는지 수사필요! cafe.daum.net/scwelfare.gove…  "
3032,"  세월호 4·16 특별법의 모든 것! sewolho416.org/1198 #세월호 참사를 계기로 만드는 4·16 특별법은, 세월호 이후의 한국 사회를 완전히 바꾸기 위한 특별한 법이어야 합니다 3분이면 알 수 있는 세월호 특별법안의 핵심내용  "
3033,"   [청운동사무소] 문재인 의원 농성장 방문 ""무엇이 필요하십니까?"" 질문에 #세월호 가족들의 우문현답 ""시원한 특별법이요"" 이제는 제대로 하겠다고 하셨죠, 지켜보겠습니다 pic.twitter.com/dIxobimQGm  "
3034,"   유민 아빠 김영오 씨가 단식을 중단한 데 대해 새누리당이 '우리가 유가족 만난 덕분'이라고 마음대로 해석했네요. 그러자 세월호 가족대책위가 ""착각하시말라""고 비판했습니다.vop.co.kr/A00000788230.h… pic.twitter.com/zUSGhaXDY2  "
3035,"  세월호 유족들이 박근혜에게 욕했다고? 진짜 욕이 무엇인지 제대로 보여줄께! 새누리가 한다라당 시절 노무현 대통령을  ""노가리! 육시럴X""라고 했던 영상 입니다. 많이 퍼트려 주세요! youtu.be/P_8wf4ec6x0  "
3036,   와우!@newsvop: 배우 김가연과 프로게이머 임요환 부부가 세월호 동조단식에 동참했습니다. vop.co.kr/A00000788028.h… pic.twitter.com/FY5eFVslsm  
3037,"   [속보].단원고, 생존학생 전원 박근혜 면담요청 살아있음에 자괴감...진실을 감추려는 권력을 보면서 친구들에 미안함 세월호 참사 생존학생들이 박근혜 대통령에게 면담요청을 한 사실이 뒤늦게 알려졌다. m.bbs1.agora.media.daum.net/gaia/do/mobile…  "
3038,"   유민이 아빠와 세월호 유가족을 모독하며 허위사실을 유포하는 계정들은 지난 재보선과 지방선거, 그리고 대선과도 연관됐을 가능성이 매우 높다.  야권은 이 점을 집중적으로 파고들어야 한다.  보이지 않는 조직적인 움직임이 느껴진다.  분명히 뭔가 있다.  "
3039,   '세월호' is the most active trending topic now in Korea with 91 tweets per minute trendoa.com/korea  
3040,"   [대한민국 어버이연합]과 [엄마 부대]가 결혼해서 [일베]를 낳고, 그 일베가 자라 [자유 대학생연합]이 되었나??? 그들이 지금 세월호 유족 단식에 맞서 폭식 투쟁을 벌인다고 한다. 훗날 너희의 부끄러운 모습을 우리가 조롱할 날이 올 것이다.  "
3041,  세월호 참사 가족대책위원회는 김영오씨 단식 중단을 ‘가족들과 새누리당이 두 번 만난 성과’라고 말하고 있는 새누리당을 향해 “부끄러운 줄 알라”고 일침을 가했습니다. hani.co.kr/arti/society/s… pic.twitter.com/TILCbsmffa  
3042,   야권도 시민 사회도 세월호 참사를 계기로 달라져야 한다. 싸움의 방식도 달라져야 하고 더욱 전략적이고 집요해져야 한다. 투쟁은 임팩트있게 하나의 의제에 힘을 집중해서 결과를 만들어야 한다. 계속된 실패는 좌절의 골을 깊게 한다. 세월호는 승부처다.  
3043,"   검찰, 세월호 CCTV 분석 중..3등 기관사 행적 조사 | 미디어다음 durl.me/7cstp6  "
3044,   뮤지컬<퍼스터 레이디>에서 육영수 여사를 연기했던 배우 이자은 씨가 세월호 특별법 제정을 촉구하는 영화인 단식농성에 동참하며 느꼈던 생각을 미디어오늘에 기고해주셨습니다. bit.ly/1qiLksI pic.twitter.com/WLIN2tU3T9  
3045,"  세월호가족대책위는 28일 기자회견을 열고 ""단식 중단한 김영오씨의 몸이 회복되면 광화문으로 돌아갈 것""이라고 밝혀. 단식 중단 결정을 내리게 된 데는 가족들의 간곡한 요청이 있었던 것으로 전해져.  "
3046,   카카오톡 등 SNS를 통해 무차별적으로 유포되고 있는 정체불명의 세월호 유가족 음해 메시지의 진위를 따져봤습니다. 대부분 사실이 아니었습니다.  ▶newstapa.org/news/201416500 pic.twitter.com/9rMrS8rvtB  
3047,"   유경근 대변인 ""세월호 참사 가족들 어떠한 보상금이나 성금도 받은 적이 결코 없다. 분명한 사실임을 말씀드린다. 루머 양산하고 퍼뜨리는 분들은 지금보다 분명히 적극적으로 대응해나갈 것임을 분명히 밝힌다."" pic.twitter.com/f3KMxMDdZX  "
3048,"   유경근 세월호 가족대책위 대변인 ""김영오씨 나오기 힘든 상황. 이 시간 이후 단식 중단하고 복식 들어간다."" 주치의 이보라 ""단식 중단 주치의로서 매우 다행. 복식 과정에서 합병증과 부작용 발생 가능성 있다"" pic.twitter.com/ksJnGTbX8C  "
3049,   273 tweets per minute are retaining '세월호' as trending topic in Korea trendoa.com/korea  
3050,"   “건국 이래 심리학자들이 광장에 나선 건 처음일 것” 심리학자 373명, 어제 광화문광장에서 ‘수사권·기소권을 보장하는 세월호특별법 제정을 위한 심리학자들의 성명’ 발표 goo.gl/YoSQhQ pic.twitter.com/eiqEvgI8Pw  "
3051,"   이정희대표""결국 대통령의 책임이고 대통령이 해결할 문제입니다. 김기춘식 공작정치에 더 이상 기대지 말고 대통령이 직접 나서서 세월호특별법 제정을 해결하십시오!""goupp.org/?s=un9uqE84 pic.twitter.com/pml96JReSr  "
3052,   111 tweets per minute are retaining '세월호' as trending topic in Korea trendoa.com/korea  
3053,   강경투쟁할 사안이 있고 그렇지 않은 사안이 있습니다. 세월호 특별법을 두고 내분이 일어나는 새정치연합을 보니 한숨이 나옵니다. 왜 국민의 지지를 못얻는지 아직도 모릅니다. 이 정당은 일부 팔을 잘라서라도 개혁해야 할거 같습니다. 답이 안보이네요.  
3054,"   ""세월호 참사에 사학 문제까지 불거지면 국정 흔들릴 것"" omn.kr/9zxz 선대식 기자  "
3055,"   [자료집] 우리가 만들려는 세월호 특별법 sewolho416.org/1557 세월호 특별법을 바탕으로 구성되는 진상조사위원회에 독립적 수사권과 기소권이 왜 필요한지, 우리가 만들려는 '특별한 법'에 대한 모든 것!  "
3056,"  세월호 생존학생, 대통령에 면담요청   bit.ly/1quHVrC  "
3057,   유민이 아빠가 단식을 중단하기로 결정했다는 소식이 전해졌습니다.  참으로 다행입니다.  이제 유민이 아빠의 삶을 무기로 싸워 나가겠습니다.  유민이 아빠... 고맙습니다. #세월호 #김영오 pic.twitter.com/gMDfC28AgL  
3058,   '세월호' is #9 trending topic now in Korea with 137 tweets per minute trendoa.com/korea  
3059,   [뉴스K] 법은 국회 일이라더니…엉뚱한 법에 ‘민생’ 붙여 여론몰이:세월호法은 ‘국회 처리’ 강조…각종 이권 허용 법안은 대통령‧장관‧여당 총동원 news.kukmin.tv/news/articleVi… pic.twitter.com/cHBaOHxrkI  
3060,"   단식농성 9일째. 농성장앞 화단 나뭇가지에 무궁화꽃이 피었네요. 소박하고 예쁜 모습에서 하늘나라로 간 세월호 아들, 딸들을 봅니다. 어렵게 마련된 정치권과 유족의 대화가 좋은 결실맺길 바라며 하루를 시작합니다. pic.twitter.com/n1NCRGbEUg  "
3061,  세월호 참사 이후 바닥으로 떨어진 한국 정부의 신뢰도 wp.me/p4IEZZ-788  
3062,"   새누리당에서 처음으로 ""세월호 진상조사위에 수사권과 기소권 줘도 된다""고 주장하고 나선 정미경은 검사출신 국회의원이다. 수사권.기소권 있는 특별법이 위헌이라고 발악거리는 인간들 이제 입닥쳐야겠지?! pic.twitter.com/ZmXqdFx7lR  "
